order_id,customer_id,order_date,order_status,payment_method
54115,412,05/04/2024,Delivered,upi
52341,64,26-03-2024,Delivered,Credit Card
53336,444,2025-01-17,Delivered,UPI
55595,93,02-10-2025,Returned,Credit Card
54592,133,2026-07-10,Pending,COD
57542,313,21/09/2024,Delivered,UPI
52617,467,2024-11-28,Delivered,COD
52511,14,2026-03-27,Returned,UPI
51854,523,2026-02-09,Delivered,UPI
52981,205,07-12-2024,Cancelled,Net Banking
55122,193,19/07/2025,Delivered,Debit Card
51408,902,2024-05-18,Pending,UPI
55925,599,13-03-2024,Returned,Credit Card
50856,78,09/04/2024,Pending,UPI
57571,60,15/05/2026,pending,Net Banking
50442,92,2024-04-21,Delivered,UPI
50318,754,2024-01-07,Delivered,UPI
53714,1004,24/02/2024,Delivered,UPI
53074,639,2025-06-24,Delivered,UPI
55302,97,20/11/2024,Delivered,UPI
53582,896,19/03/2025,Pending,Debit Card
55985,1040,15-04-2025,Delivered,credit card
55856,271,02/04/2024,DELIVERED,Credit Card
54528,132,15-08-2025,Delivered,Credit Card
54758,384,15/12/2024,Delivered,Credit Card
51244,347,2024-12-15,Pending,Credit Card
54786,951,30/03/2024,Pending,Credit Card
50211,334,21/02/2025,DELIVERED,COD
55620,103,2024-04-27,pending,UPI
52643,126,2024-08-16,Pending,Credit Card
54451,15,2024-03-15,Delivered,COD
53845,224,17/04/2025,Delivered,Credit Card
53245,36,2025-10-24,Delivered,UPI
50710,205,2025-05-17,Delivered,Credit Card
51633,604,2026-03-19,delivered,UPI
57977,690,13-12-2024,Delivered,Debit Card
57292,58,2024-07-07,RETURNED,UPI
52746,108,30/04/2024,Delivered,UPI
55916,854,24-06-2026,Delivered,
50725,430,2025-04-05,Pending,UPI
55970,135,09/06/2026,Cancelled,UPI
56310,295,18-04-2024,Delivered,Net Banking
50413,167,2025-05-05,Delivered,Debit Card
54833,372,29/02/2024,Delivered,Net Banking
52704,420,04-04-2025,,UPI
52840,93,2025-03-10,Delivered,Net Banking
50965,277,30-11-2024,Delivered,UPI
53142,216,23/07/2025,Pending,UPI
52186,825,2025-06-21,Delivered,UPI
52960,599,2024-12-18,Delivered,UPI
52598,935,15/06/2025,Pending,UPI
52895,60,2026-01-22,Delivered,Debit Card
56348,1007,04/02/2025,Pending,UPI
56358,27,2025-03-01,Delivered,UPI
57082,1068,07-04-2025,Delivered,UPI
54899,1031,18/09/2025,Pending,Credit Card
51473,340,08-04-2026,Delivered,Debit Card
56799,100,2024-10-29,DELIVERED,Credit Card
55810,457,05/05/2025,Delivered,UPI
57670,493,10/08/2025,Delivered,UPI
50783,1,23/03/2026,Delivered,UPI
55558,8,13/10/2025,Delivered,COD
51815,254,2025-08-20,Delivered,UPI
55152,365,2024-10-13,,UPI
57483,894,2024-03-15,Pending,UPI
55728,812,10-07-2024,Delivered,Credit Card
56939,21,12-04-2025,Delivered,UPI
53701,436,27-05-2026,Delivered,Credit Card
56231,4,24-07-2026,Delivered,upi
54824,6,2024-10-03,Delivered,Net Banking
51963,22,19/04/2024,Delivered,UPI
52150,66,2025-10-07,Delivered,UPI
51247,325,2026-02-07,Delivered,COD
57858,446,28/03/2026,Cancelled,Credit Card
56849,171,2025-09-16,Pending,Credit Card
52791,301,22-06-2024,Delivered,UPI
56187,107,2024-01-11,Delivered,Credit Card
57730,747,2025-08-19,Delivered,UPI
53653,78,14/02/2026,Cancelled,Credit Card
52693,135,2026-01-27,Delivered,Credit Card
50308,249,2024-03-17,Delivered,
57951,72,2024-11-28,Delivered,UPI
52474,123,27/01/2026,Delivered,UPI
56154,130,2026-04-10,Delivered,UPI
50742,842,15/03/2026,Cancelled,UPI
54877,299,2024-10-05,Delivered,Credit Card
51814,887,2025-04-27,Delivered,UPI
56070,948,17-04-2024,delivered,cod
53413,342,11/09/2024,Delivered,Debit Card
57158,371,2024-11-14,Delivered,UPI
54917,45,2024-08-02,Delivered,Debit Card
55264,708,2024-03-11,Pending,COD
53912,275,2026-01-31,Delivered,UPI
54853,1067,06-06-2026,Delivered,Credit Card
56421,789,05-01-2025,Delivered,debit card
56606,86,23/09/2024,Delivered,Debit Card
52725,10,2024-07-12,Delivered,UPI
51015,13,2025-04-23,delivered,Debit Card
53750,38,2026-06-15,,upi
58000,207,03/06/2026,Delivered,Credit Card
57900,792,28/09/2025,Delivered,Credit Card
52972,68,2024-07-26,Returned,Net Banking
53966,619,2025-02-08,delivered,Debit Card
56251,75,2024-01-18,Delivered,UPI
52429,85,26-07-2025,Delivered,UPI
55982,852,2024-01-06,Delivered,DEBIT CARD
52955,193,2025-06-08,Pending,UPI
54327,19,2025-01-02,Delivered,Net Banking
51266,995,03-08-2026,Delivered,UPI
53851,1047,2026-06-02,Delivered,UPI
57681,154,12/05/2024,Delivered,Credit Card
57080,445,2024-07-15,DELIVERED,UPI
55774,827,23-11-2024,Delivered,UPI
56780,389,05-02-2025,DELIVERED,Debit Card
55720,224,2024-09-04,Delivered,Credit Card
51009,16,2024-09-29,DELIVERED,Credit Card
55727,93,26-07-2025,Delivered,Debit Card
57194,871,26-04-2025,Delivered,UPI
52222,957,12/01/2025,Delivered,debit card
57839,118,2025-07-25,Delivered,UPI
52755,6,2026-05-11,Pending,Credit Card
53201,455,15-04-2025,Delivered,UPI
53453,852,27/05/2026,Delivered,Debit Card
55892,708,2024-07-11,Delivered,Net Banking
53423,101,08/01/2025,Delivered,COD
55907,121,2026-04-04,Delivered,Net Banking
52313,242,28/02/2025,Delivered,COD
53096,604,17/10/2025,DELIVERED,UPI
56724,183,2025-10-08,Delivered,Debit Card
51797,628,17/02/2026,Delivered,Debit Card
51782,491,2026-05-01,Delivered,Credit Card
53195,1018,2026-05-31,Delivered,Credit Card
50906,432,2024-10-29,Pending,
51017,945,04/07/2026,Delivered,UPI
50179,459,02/04/2024,DELIVERED,Credit Card
55710,862,25-06-2025,Delivered,UPI
53716,1008,08-04-2026,Delivered,Upi
50674,12,10/07/2025,Delivered,UPI
50398,126,29/07/2026,Pending,Net Banking
50257,70,10/05/2024,Returned,UPI
54278,33,2026-06-21,Delivered,Debit Card
57963,130,2026-04-25,Delivered,UPI
53325,148,2025-11-04,Pending,Credit Card
56357,3,2024-01-30,Delivered,UPI
55887,184,28/09/2025,Delivered,Debit Card
52727,41,21-07-2024,Delivered,Credit Card
50015,946,03/09/2025,Delivered,Cod
52627,364,2024-10-01,Delivered,UPI
50433,702,18/03/2026,Delivered,Upi
52889,82,26/10/2025,Cancelled,UPI
50268,717,2024-12-11,Delivered,UPI
56911,120,26/07/2025,delivered,UPI
50469,133,05/07/2026,Delivered,UPI
52905,412,16/03/2025,Delivered,Credit Card
54958,307,16-10-2024,Delivered,Debit Card
52869,1070,24/07/2026,Delivered,Credit Card
57629,69,03/06/2024,Delivered,COD
51011,127,2024-01-04,Delivered,UPI
52950,309,2024-12-06,Delivered,Credit Card
52639,405,16/01/2024,Delivered,Debit Card
53917,537,2024-12-31,Delivered,Credit Card
50855,84,2025-11-02,Delivered,UPI
54347,975,2025-02-03,Delivered,Net Banking
55270,1036,2026-02-01,Delivered,UPI
53665,85,2026-05-30,Delivered,Debit Card
50949,7,2024-12-09,Delivered,Credit Card
55989,706,2025-03-18,Delivered,UPI
54199,15,14/11/2025,Delivered,COD
52793,127,04/09/2025,Delivered,Debit Card
51528,18,23-11-2024,DELIVERED,Debit Card
50106,397,2025-12-01,Delivered,UPI
53529,375,20-08-2025,Delivered,Credit Card
51239,904,02-05-2026,Returned,COD
53831,344,2024-07-15,Cancelled,COD
50148,353,12/01/2024,Delivered,Credit Card
54771,179,2025-02-05,Delivered,UPI
54675,983,22/05/2025,DELIVERED,UPI
54454,679,2025-02-15,Delivered,COD
56764,537,2025-10-25,Pending,UPI
55068,430,20-04-2026,Returned,Debit Card
56179,110,06-08-2026,Returned,Debit Card
55612,102,2026-07-25,Delivered,UPI
57184,503,11-07-2025,Cancelled,UPI
50065,719,11/12/2024,Delivered,Net Banking
52880,1041,2025-01-10,Delivered,UPI
50061,712,22/07/2025,Delivered,Credit Card
54715,911,06/11/2025,Delivered,UPI
57935,1054,05/03/2025,Delivered,Debit Card
53798,244,2024-02-29,,Credit Card
52864,496,2024-02-16,Delivered,Debit Card
50374,947,30/11/2024,Delivered,COD
52943,347,2025-10-12,Delivered,UPI
53038,628,2025-04-10,Delivered,upi
56199,193,2025-11-02,Delivered,UPI
54025,77,2024-03-04,Pending,UPI
53811,989,27/01/2026,Delivered,UPI
50188,938,29/12/2025,Delivered,UPI
56388,384,26-03-2025,Delivered,UPI
52031,935,12/09/2025,Delivered,COD
53635,969,06/11/2025,Delivered,COD
50030,231,2025-08-27,Delivered,UPI
57616,343,2026-01-20,Delivered,Debit Card
57364,146,2026-06-24,Delivered,Net Banking
52912,380,26-01-2026,Delivered,upi
56637,186,2025-06-28,Delivered,UPI
57597,14,2025-12-07,Delivered,UPI
54135,463,08/10/2025,Delivered,UPI
52134,482,27-01-2026,delivered,UPI
53266,470,2024-01-07,Pending,UPI
50453,288,19-10-2025,Delivered,Credit Card
56180,316,06-11-2025,Delivered,upi
56317,226,2024-07-29,Returned,Net Banking
54166,678,25-08-2025,Delivered,DEBIT CARD
56679,112,03/11/2025,Pending,COD
53294,909,2026-04-26,DELIVERED,Debit Card
51775,11,31/03/2024,Delivered,COD
56167,139,2024-09-28,Delivered,Credit Card
53004,211,2025-11-20,Delivered,UPI
53199,77,11-12-2024,Delivered,UPI
54099,35,2025-03-19,Delivered,Debit Card
52104,511,12-06-2024,Pending,COD
55096,274,28/04/2025,Delivered,Net Banking
55685,546,2026-07-16,Delivered,Credit Card
51548,891,2024-06-14,Delivered,UPI
50652,390,29-07-2025,Delivered,Credit Card
56000,813,09/03/2026,Delivered,Credit Card
51507,120,29-06-2024,Pending,UPI
54585,233,2025-11-20,Delivered,Credit Card
53377,74,2024-07-21,Delivered,Credit Card
55940,249,2026-03-24,Delivered,UPI
51142,504,2026-04-14,Delivered,UPI
55243,736,23/03/2025,Delivered,UPI
54375,404,17-01-2026,Delivered,COD
50206,93,03/02/2024,Cancelled,Debit Card
51905,360,2024-04-27,delivered,UPI
50276,683,29-10-2025,Delivered,COD
52879,517,28/05/2024,Pending,Credit Card
57703,167,2025-05-16,Delivered,UPI
56597,162,04-08-2025,Pending,Credit Card
56117,672,22/09/2024,Delivered,Credit Card
50378,474,27/08/2025,Delivered,UPI
50051,1075,2026-03-09,Delivered,CREDIT CARD
55911,73,11-08-2025,Cancelled,UPI
56665,250,12-05-2025,Delivered,Credit Card
53332,121,2024-10-09,Delivered,UPI
55177,213,2026-04-17,Pending,Net Banking
54417,874,04-03-2026,DELIVERED,Credit Card
53194,109,2024-06-14,DELIVERED,UPI
55343,396,22-03-2024,Delivered,Credit Card
51861,367,2026-01-08,Delivered,UPI
51857,7,2025-01-16,Delivered,Credit Card
53434,457,2025-09-06,Pending,Credit Card
54531,110,07/02/2024,Delivered,UPI
53991,359,17/06/2026,Delivered,Debit Card
55226,61,2026-03-23,Delivered,UPI
56089,364,04-05-2024,DELIVERED,Debit Card
51021,688,2025-09-06,Cancelled,Credit Card
55647,363,20/03/2024,Delivered,UPI
51168,947,31/05/2024,Pending,Debit Card
57009,78,12/06/2026,Delivered,Debit Card
54773,238,2025-08-18,Delivered,UPI
51443,150,2026-02-04,Delivered,Debit Card
52044,98,2024-10-13,Delivered,
50673,168,02-07-2026,Delivered,UPI
57191,156,2025-08-28,Delivered,Debit Card
55512,322,03/09/2025,PENDING,UPI
50812,260,2026-05-31,Delivered,Credit Card
57198,671,2025-10-03,Delivered,Credit Card
57132,176,2025-09-06,Delivered,UPI
50836,295,01/02/2024,Delivered,Credit Card
50515,48,2025-08-25,Delivered,Credit Card
56806,455,2025-06-17,Delivered,Credit Card
52884,338,08/10/2025,Pending,UPI
50485,1068,2026-06-01,Returned,COD
56250,667,2024-05-28,Pending,Credit Card
56612,381,30/03/2026,Cancelled,COD
56591,865,2025-08-02,Pending,Net Banking
54697,377,12/03/2025,Delivered,Credit Card
50426,251,10-04-2025,Cancelled,Credit Card
52699,525,07-09-2025,Delivered,UPI
50122,346,21-06-2025,Delivered,COD
54513,925,07/07/2025,Delivered,Credit Card
51212,96,2025-09-23,DELIVERED,Debit Card
50166,445,15/07/2026,Delivered,UPI
57846,389,19/07/2024,Delivered,UPI
54569,115,2025-06-15,Cancelled,Cod
50172,83,17/11/2025,Delivered,UPI
52805,931,2025-07-04,Delivered,Debit Card
55292,920,15/02/2026,Returned,Upi
52085,82,23/12/2025,Cancelled,UPI
55019,123,25/03/2025,Delivered,Credit Card
54219,132,07/12/2024,Pending,UPI
55394,330,03-02-2025,Delivered,UPI
55322,31,2026-06-24,Delivered,CREDIT CARD
50042,304,2024-05-13,Delivered,Debit Card
55655,16,26/04/2026,Delivered,UPI
56534,848,2025-08-20,Delivered,UPI
52882,895,18/11/2024,Returned,DEBIT CARD
55689,453,2026-04-28,Pending,Debit Card
56223,82,14/02/2025,Delivered,UPI
50126,155,2024-01-07,Delivered,COD
51524,248,11/05/2024,Delivered,COD
53361,210,2025-06-14,Delivered,Debit Card
54693,36,26-12-2024,Delivered,
50985,823,15/07/2025,Delivered,UPI
55733,664,2025-06-07,Cancelled,COD
51829,531,2025-04-11,Delivered,UPI
54212,216,2025-06-30,Delivered,UPI
50781,801,10-08-2025,Delivered,UPI
56341,142,09-05-2025,Delivered,Debit Card
55724,191,04-02-2024,Delivered,UPI
55786,74,2026-07-13,Delivered,Net Banking
54194,887,06/03/2024,Delivered,Credit Card
55427,136,2024-08-05,Delivered,Credit Card
54778,1039,20/12/2024,Delivered,Debit Card
53407,247,20-02-2024,Delivered,Net Banking
50060,1003,2024-12-17,Delivered,upi
50603,474,18/03/2026,Delivered,UPI
56668,399,2024-07-10,Delivered,UPI
52896,781,15/11/2025,Delivered,Credit Card
52812,417,26/01/2026,Delivered,UPI
57060,737,2025-12-04,Delivered,UPI
51625,647,20/02/2025,Delivered,upi
57804,231,2026-08-07,Pending,UPI
57769,105,30/07/2024,Delivered,UPI
51961,1013,21/02/2025,Cancelled,Debit Card
53534,553,16-05-2025,Delivered,UPI
55216,452,02/02/2024,Delivered,Credit Card
53736,812,10/12/2025,Delivered,UPI
50888,1,14-12-2025,Delivered,Credit Card
55948,145,10-07-2026,,COD
55429,140,29/08/2025,Delivered,UPI
55511,1028,24/11/2024,Delivered,Credit Card
51066,155,12/02/2025,Cancelled,Debit Card
55014,66,20/09/2025,Delivered,COD
50200,138,2025-10-16,Delivered,Debit Card
51248,804,2025-04-30,Delivered,UPI
56626,305,2024-01-07,Delivered,NET BANKING
56751,38,2024-10-31,Delivered,UPI
56896,471,01-09-2024,Delivered,Net Banking
53137,51,25/09/2024,Delivered,UPI
57045,462,13/03/2025,DELIVERED,Debit Card
52060,365,30/07/2025,Delivered,NET BANKING
56290,225,19/07/2025,Delivered,COD
54165,263,09/07/2024,,UPI
56933,43,2025-12-05,Delivered,UPI
56568,25,19-06-2026,Delivered,
53088,123,15/02/2026,Delivered,net banking
51482,351,2025-04-16,Delivered,Debit Card
51162,141,04-12-2024,pending,UPI
54366,971,27-06-2024,Delivered,Debit Card
50480,260,12-04-2026,Delivered,UPI
55330,135,2025-02-06,Cancelled,cod
53609,461,24/11/2025,Delivered,upi
53462,47,21-10-2024,Delivered,UPI
56412,5,10/02/2024,delivered,COD
53308,474,2026-01-03,Pending,COD
53323,399,14/06/2025,Delivered,COD
56509,45,12-05-2024,Delivered,UPI
56464,258,29/06/2026,DELIVERED,Debit Card
54024,507,2026-03-07,Delivered,Credit Card
52356,479,2026-07-03,Delivered,COD
55934,734,28/02/2024,Pending,UPI
54351,27,11/04/2024,,UPI
51784,75,2025-05-30,Returned,Net Banking
56278,135,2024-09-04,Delivered,Credit Card
53324,500,2026-03-16,Delivered,Net Banking
51703,52,2025-07-13,Delivered,CREDIT CARD
52823,469,17/09/2025,Delivered,UPI
53657,356,2025-09-03,DELIVERED,Debit Card
55951,567,30/06/2026,Returned,UPI
55402,657,19-05-2024,Delivered,credit card
54854,978,2025-03-01,Delivered,Debit Card
53353,760,2026-02-15,Delivered,UPI
53743,163,01/01/2024,Delivered,Credit Card
52455,24,08/01/2024,Delivered,Net Banking
50001,56,24/05/2025,Pending,Net Banking
50957,569,2024-12-05,returned,CREDIT CARD
55128,306,01-03-2024,Delivered,UPI
54263,54,2025-11-22,Delivered,Credit Card
51792,389,19-04-2024,DELIVERED,Cod
50717,499,2024-03-13,Cancelled,UPI
51655,967,2024-08-12,Delivered,Credit Card
56446,291,2024-03-11,Delivered,UPI
50182,53,2025-01-09,Delivered,Net Banking
56004,207,2024-05-16,Pending,
56349,608,2026-08-22,Cancelled,Net Banking
54938,366,2025-06-21,Pending,COD
54129,173,25/05/2026,Delivered,UPI
56458,402,21-06-2024,Delivered,Credit Card
52384,216,2024-01-21,Delivered,Debit Card
55641,166,08-09-2025,Delivered,UPI
52488,322,16/03/2026,Delivered,Net Banking
51261,556,28/04/2026,Delivered,UPI
52810,541,17-09-2024,Delivered,UPI
55522,943,01/02/2024,Returned,Debit Card
50454,258,2025-02-15,Delivered,UPI
50463,180,2026-03-23,Delivered,Credit Card
57450,229,2025-04-05,Pending,Credit Card
57760,262,22-10-2025,Delivered,UPI
53337,72,25/06/2024,Delivered,Debit Card
51720,142,28/11/2024,Delivered,COD
50508,87,12/03/2026,DELIVERED,UPI
57319,90,21/04/2025,Delivered,UPI
57898,680,16-09-2024,Pending,Debit Card
57133,64,19-02-2026,Cancelled,Credit Card
53355,651,07-04-2026,Delivered,UPI
50619,425,2026-01-15,Pending,Debit Card
51760,89,2024-05-10,Returned,Debit Card
51632,856,2025-11-22,Cancelled,UPI
51846,144,2024-05-19,Delivered,CREDIT CARD
56376,1055,2025-01-23,Delivered,COD
53394,955,02/07/2025,Returned,Cod
57444,71,2024-12-05,delivered,Upi
55193,232,23-08-2026,Pending,COD
52063,604,30-04-2024,Delivered,UPI
57215,116,16/11/2024,Delivered,Net Banking
54802,268,2024-03-13,,Debit Card
51102,22,07/09/2024,Delivered,Net Banking
50023,698,2026-05-19,Delivered,upi
52297,477,14/01/2026,Delivered,Debit Card
55274,392,14/11/2024,Delivered,UPI
51044,699,16/10/2025,Delivered,UPI
51530,86,2025-01-22,Delivered,UPI
57423,29,13/04/2025,Delivered,Debit Card
53967,665,19/12/2024,Cancelled,Credit Card
50402,472,2026-07-31,Delivered,COD
50347,562,15/02/2024,Delivered,Debit Card
56183,159,2024-12-21,Delivered,UPI
56030,829,2025-01-21,Delivered,COD
56189,316,2024-04-26,Delivered,UPI
51620,149,2025-10-15,Delivered,COD
54371,131,2025-08-15,Returned,Credit Card
51685,48,13/11/2024,DELIVERED,UPI
55863,61,2026-08-12,Delivered,CREDIT CARD
51064,991,25-08-2025,Delivered,Credit Card
55441,252,2025-02-27,Delivered,Credit Card
54003,586,14/04/2024,Pending,Debit Card
54124,935,02/03/2024,Delivered,Credit Card
56866,175,2024-09-14,Delivered,Net Banking
51430,304,13-02-2024,Delivered,UPI
50290,680,2024-09-08,Returned,DEBIT CARD
54972,24,2024-05-19,Delivered,Net Banking
51165,814,03/10/2024,Delivered,UPI
55537,404,2024-04-21,Delivered,COD
56313,824,2026-06-07,Delivered,Debit Card
50955,424,2025-05-19,Delivered,Debit Card
51242,396,02-11-2024,Delivered,Credit Card
51257,956,2025-06-05,delivered,UPI
57323,21,02/02/2025,Delivered,Upi
55040,145,16-03-2026,Delivered,Debit Card
51458,95,14-08-2024,Delivered,upi
56795,9,17/05/2024,Delivered,Credit Card
54224,26,2025-02-17,Delivered,UPI
54068,78,08/07/2026,Delivered,cod
50807,89,2026-08-14,Delivered,CREDIT CARD
55390,994,14/04/2024,delivered,Credit Card
53054,137,2025-01-02,Delivered,UPI
51949,598,04/06/2025,Returned,UPI
54825,497,02/09/2025,Delivered,UPI
51942,254,2025-12-21,Pending,Debit Card
56304,161,15/11/2025,Pending,UPI
55539,113,2025-07-01,Delivered,UPI
57232,235,2026-08-08,Delivered,UPI
51204,357,17-07-2024,Delivered,Credit Card
51818,699,2025-12-05,Delivered,Net Banking
57332,450,16/10/2024,Delivered,Debit Card
54929,409,2024-08-08,Returned,UPI
50497,297,2024-12-08,Delivered,UPI
52806,139,08/07/2024,Delivered,UPI
51024,453,05/07/2024,Delivered,Net Banking
57833,840,2024-06-03,DELIVERED,Debit Card
52706,91,06/02/2024,Delivered,Credit Card
55163,878,2026-07-19,Delivered,COD
53666,740,2025-10-04,Delivered,Credit Card
55109,755,2026-08-19,Delivered,Credit Card
50128,162,27-07-2026,Delivered,UPI
54800,316,15-06-2026,Delivered,Upi
52295,903,11/12/2024,Delivered,UPI
54979,964,2025-12-19,Delivered,Credit Card
51516,311,11/05/2024,delivered,UPI
50284,342,2024-04-30,Delivered,UPI
55300,26,20/12/2025,Delivered,COD
51158,144,2025-07-11,Cancelled,COD
57380,839,27-03-2024,Cancelled,Upi
52403,93,31-03-2026,Returned,Debit Card
53285,145,2025-02-01,Delivered,Credit Card
52340,50,2026-08-15,Returned,UPI
55401,80,09/08/2024,Pending,UPI
52984,315,22/05/2025,Delivered,upi
55503,38,16-06-2025,Delivered,Debit Card
55074,36,2026-04-10,DELIVERED,Debit Card
56445,430,04/11/2025,Delivered,Credit Card
53726,596,18/09/2024,Delivered,UPI
51623,61,2026-01-20,Delivered,Net Banking
53269,828,2025-01-01,Delivered,COD
55407,312,18-08-2025,Delivered,Upi
57802,1047,20/06/2025,Delivered,UPI
52876,330,2025-05-28,,UPI
51313,295,19/06/2024,delivered,Debit Card
50730,380,08/06/2024,Cancelled,Credit Card
53198,806,2024-07-20,Delivered,COD
52792,204,25-02-2024,Delivered,UPI
57521,892,27-03-2026,Cancelled,UPI
51116,283,11/02/2025,Delivered,UPI
52940,788,16-05-2026,Pending,CREDIT CARD
50861,276,2024-01-04,DELIVERED,Credit Card
57425,426,22/02/2025,Delivered,COD
50778,771,2025-03-21,Delivered,COD
52586,406,2024-02-17,Delivered,UPI
57429,493,2025-10-09,Delivered,Credit Card
55434,369,2026-06-30,Delivered,COD
55494,456,02/12/2024,Delivered,UPI
52684,901,2025-07-23,Returned,Credit Card
56548,341,2025-04-20,Delivered,Credit Card
50636,305,23/01/2025,Delivered,Net Banking
55677,677,15/09/2025,Pending,Net Banking
51093,262,14/02/2024,Delivered,UPI
56817,346,28-07-2024,Delivered,debit card
55080,303,2025-09-10,Cancelled,COD
51586,776,30-03-2025,Delivered,COD
53024,41,2024-04-15,Delivered,UPI
57488,98,28/02/2026,Pending,debit card
54431,88,2025-05-31,Cancelled,
56694,225,2026-02-18,Delivered,UPI
53262,346,13/12/2025,Delivered,COD
52702,43,2026-06-19,Delivered,Debit Card
53979,302,2024-05-03,PENDING,UPI
50547,720,2025-06-07,Pending,COD
54908,568,2026-01-27,Delivered,Debit Card
55048,440,19/08/2026,Cancelled,UPI
53167,804,19-06-2025,Delivered,Debit Card
53889,578,2024-12-06,Delivered,Debit Card
55785,204,25/04/2024,Delivered,UPI
56887,287,2025-03-31,Delivered,Credit Card
57964,95,04/09/2025,Delivered,Debit Card
56604,133,24/10/2024,Delivered,Debit Card
57149,668,21-03-2025,Delivered,Credit Card
52933,135,12/05/2026,Delivered,COD
55536,1036,29/06/2024,Delivered,UPI
57669,850,08/04/2026,Delivered,Credit Card
53613,899,28/10/2025,Delivered,Upi
54464,443,05/12/2025,Delivered,Credit Card
56528,680,05-01-2025,Delivered,Net Banking
50926,718,2025-02-16,Pending,Debit Card
54587,1023,2024-02-14,Delivered,UPI
