payment_id,order_id,payment_date,payment_method,payment_status
5767,55767,27/04/2026,UPI,Paid
5648,55648,13/07/2025,Debit Card,Paid
5981,55981,16-12-2025,UPI,Paid
1173,51173,20/08/2025,UPI,Paid
945,50945,06/07/2024,Net Banking,Paid
5034,55034,2026-02-09,COD,Refunded
5442,55442,10/10/2025,UPI,Paid
503,50503,26/03/2026,DEBIT CARD,Paid
3599,53599,03/07/2025,UPI,Paid
4785,54785,02/02/2026,Debit Card,Failed
184,50184,26-02-2024,Credit Card,paid
1947,51947,30/12/2025,Credit Card,Paid
3563,53563,2025-03-06,Debit Card,Pending
2804,52804,29-09-2025,Credit Card,Paid
4506,54506,2024-06-24,UPI,Paid
7728,57728,10-04-2025,Debit Card,Paid
7855,57855,2024-11-29,Debit Card,Paid
3731,53731,02/02/2024,Debit Card,Paid
7482,57482,2024-08-08,UPI,Refunded
739,50739,2026-04-04,Credit Card,Paid
6015,56015,2025-12-25,Upi,Paid
4852,54852,30-08-2026,UPI,Refunded
6198,56198,25-05-2024,COD,Refunded
571,50571,21-03-2024,Debit Card,Paid
2375,52375,2024-05-09,COD,Paid
2698,52698,2026-08-10,UPI,Paid
2669,52669,2024-03-22,UPI,Paid
386,50386,27/03/2024,Credit Card,Paid
3467,53467,30/07/2025,,Failed
2327,52327,2025-06-19,Debit Card,Paid
5191,55191,2025-11-30,Debit Card,Paid
5228,55228,2025-08-23,COD,Paid
1802,51802,18/12/2024,net banking,Paid
6731,56731,2025-01-06,UPI,
782,50782,2026-01-19,Debit Card,Paid
4472,54472,2026-05-06,Credit Card,Paid
5389,55389,22-12-2024,Upi,Paid
5573,55573,05-09-2025,Debit Card,Paid
4832,54832,2024-02-15,UPI,Pending
1083,51083,2024-05-26,UPI,Paid
6119,56119,09/07/2024,Net Banking,Refunded
6062,56062,2024-07-06,UPI,Pending
4166,54166,26/08/2025,debit card,Paid
2551,52551,17-04-2024,Credit Card,Paid
7641,57641,2025-05-10,Credit Card,Failed
2895,52895,22/01/2026,Debit Card,Paid
1417,51417,2026-07-28,,Pending
3591,53591,14/01/2025,UPI,Paid
4799,54799,,UPI,Paid
7424,57424,22-03-2024,COD,Paid
7510,57510,28-07-2024,UPI,Paid
4286,54286,20-03-2026,UPI,Paid
3257,53257,31/01/2026,Credit Card,Paid
4432,54432,2026-01-23,Credit Card,Paid
3960,53960,2024-04-23,Net Banking,REFUNDED
5359,55359,06/08/2024,Debit Card,Refunded
2909,52909,2026-02-09,UPI,
6468,56468,2025-10-24,UPI,PAID
5029,55029,2024-02-20,COD,Paid
6155,56155,16-07-2025,UPI,paid
2089,52089,2025-08-14,UPI,Paid
5597,55597,2026-01-19,UPI,PAID
7917,57917,2024-03-10,COD,Paid
6592,56592,16/05/2026,UPI,Paid
5432,55432,2026-03-18,COD,Paid
3900,53900,03/07/2024,Upi,PAID
488,50488,2026-05-26,COD,Paid
6005,56005,2024-07-17,Debit Card,Paid
7734,57734,2026-07-24,Debit Card,Paid
4765,54765,2025-09-19,Credit Card,Paid
5448,55448,2024-06-19,UPI,Paid
1972,51972,2025-08-13,CREDIT CARD,Paid
1400,51400,2026-07-04,UPI,Paid
7505,57505,2024-10-25,Credit Card,Failed
5772,55772,2025-06-18,UPI,paid
2167,52167,19-03-2026,Credit Card,Paid
5078,55078,26-06-2025,COD,Pending
2018,52018,31/08/2026,Net Banking,Paid
1259,51259,2026-02-23,UPI,Paid
4848,54848,07-01-2026,UPI,
6530,56530,30-05-2024,Credit Card,Failed
2842,52842,2025-05-06,Credit Card,Failed
398,50398,30/07/2026,Net Banking,Pending
3743,53743,02/01/2024,Credit Card,Paid
7416,57416,22/10/2024,UPI,Paid
6541,56541,2025-01-04,COD,Paid
1027,51027,01/07/2025,Debit Card,Refunded
3241,53241,2026-05-20,Credit Card,paid
740,50740,11-05-2024,Upi,Pending
6132,56132,2024-10-23,COD,Paid
5036,55036,2025-03-25,credit card,Paid
438,50438,2026-01-21,COD,Paid
7011,57011,20-09-2024,Debit Card,Paid
5425,55425,2024-01-31,debit card,Paid
4953,54953,07-10-2024,UPI,Paid
2617,52617,30/11/2024,COD,Paid
392,50392,2024-08-10,Credit Card,Paid
5386,55386,2024-07-12,UPI,Paid
142,50142,25-07-2026,UPI,Refunded
7995,57995,18/04/2024,credit card,Paid
4576,54576,2026-02-17,Credit Card,Failed
4614,54614,26/04/2026,Net Banking,PAID
1522,51522,,COD,Paid
5253,55253,2024-06-15,,Paid
6022,56022,07-05-2025,Credit Card,Failed
1845,51845,04-05-2026,Debit Card,Paid
2694,52694,2026-08-06,UPI,Paid
4951,54951,16/11/2025,upi,Failed
6436,56436,2026-05-18,Credit Card,Paid
4316,54316,2024-08-20,Credit Card,Paid
584,50584,26-08-2025,COD,Refunded
4597,54597,11/03/2026,Credit Card,Pending
446,50446,01/12/2025,UPI,Paid
6205,56205,24/01/2024,Net Banking,Paid
6486,56486,28-08-2024,Credit Card,Pending
3995,53995,28/06/2025,UPI,paid
7319,57319,23/04/2025,UPI,Paid
2688,52688,2024-01-28,Credit Card,Failed
6489,56489,2026-05-13,Credit Card,Paid
3188,53188,06/02/2026,COD,Pending
7144,57144,2026-08-12,Debit Card,Paid
826,50826,2024-03-20,UPI,Paid
4441,54441,01/03/2026,Debit Card,Paid
1682,51682,15/10/2025,UPI,Paid
189,50189,2024-09-23,,Paid
6032,56032,22/06/2025,credit card,Paid
5081,55081,03/05/2026,COD,Paid
7560,57560,25-03-2024,UPI,Paid
6210,56210,2025-11-28,Credit Card,Refunded
6775,56775,2025-12-08,COD,PAID
53,50053,16/06/2026,Debit Card,Paid
1128,51128,2026-04-06,Credit Card,Paid
7699,57699,09-11-2024,UPI,Paid
221,50221,24-02-2026,UPI,Paid
4863,54863,20/07/2025,Debit Card,Refunded
976,50976,2024-03-02,COD,Paid
3404,53404,15/07/2026,Credit Card,Refunded
5582,55582,09/05/2026,UPI,Paid
3814,53814,13/04/2024,COD,Paid
6004,56004,2024-05-16,COD,Pending
7796,57796,,Credit Card,Paid
4018,54018,2024-02-24,Net Banking,Paid
2406,52406,2026-04-15,UPI,Paid
7921,57921,24-10-2024,UPI,PAID
197,50197,2024-11-07,UPI,paid
4182,54182,17/02/2025,Net Banking,Paid
1594,51594,2024-06-16,Credit Card,Refunded
2238,52238,,UPI,Failed
4207,54207,2025-09-03,UPI,Paid
4835,54835,2026-08-02,UPI,Paid
678,50678,18-06-2025,Credit Card,Paid
7227,57227,07/11/2024,UPI,Pending
1018,51018,04-06-2025,Credit Card,paid
5692,55692,2025-06-27,UPI,Failed
4317,54317,2025-05-25,Debit Card,PAID
5608,55608,12/01/2024,UPI,Paid
4054,54054,2024-02-20,Net Banking,Paid
539,50539,21-04-2024,Credit Card,Paid
6654,56654,06/04/2026,COD,Paid
6832,56832,2026-07-08,Credit Card,Paid
7587,57587,17-07-2025,Debit Card,Failed
1074,51074,03-01-2024,Debit Card,Refunded
2032,52032,2025-11-21,Debit Card,Paid
7446,57446,2025-01-21,UPI,Paid
5027,55027,18/02/2025,UPI,Paid
4666,54666,14-09-2024,Credit Card,PAID
2892,52892,2026-01-12,Net Banking,Paid
190,50190,02/08/2026,Credit Card,Paid
6025,56025,2026-07-30,Credit Card,Paid
307,50307,2025-02-05,Credit Card,Paid
7105,57105,15/10/2024,Credit Card,Paid
525,50525,15-09-2024,cod,Paid
1191,51191,2024-11-17,cod,Paid
4561,54561,2024-08-18,UPI,Refunded
4396,54396,2024-11-27,Net Banking,Paid
7392,57392,2025-11-18,UPI,Paid
7648,57648,2026-08-30,Credit Card,Paid
796,50796,2025-10-04,,Paid
7406,57406,06-11-2024,Debit Card,Paid
3957,53957,2024-01-28,Credit Card,Paid
3299,53299,19/11/2025,upi,Paid
648,50648,30/11/2024,Debit Card,Paid
7759,57759,12/01/2026,Debit Card,Paid
5746,55746,16/01/2025,UPI,Failed
2780,52780,2025-02-07,UPI,Paid
3790,53790,31/05/2025,Credit Card,Paid
3907,53907,2026-08-30,Credit Card,Pending
2194,52194,2025-01-09,Credit Card,Paid
4729,54729,18/03/2024,UPI,paid
7769,57769,30/07/2024,UPI,Paid
4677,54677,2024-01-21,Debit Card,Paid
5178,55178,01/03/2026,UPI,Paid
1274,51274,,COD,Paid
1486,51486,2026-04-21,Debit Card,Paid
5391,55391,2025-02-23,UPI,Paid
132,50132,2026-08-14,COD,Failed
5438,55438,24/08/2026,credit card,Refunded
3938,53938,2025-07-29,UPI,Paid
7801,57801,2026-06-18,Credit Card,Paid
355,50355,14-01-2026,UPI,Paid
4551,54551,21/07/2026,UPI,Paid
4041,54041,21/05/2024,UPI,Paid
7741,57741,27/04/2024,UPI,Failed
152,50152,2026-03-01,UPI,Paid
1660,51660,2024-02-22,UPI,Paid
3720,53720,28/03/2024,UPI,Paid
6736,56736,2024-04-19,credit card,Paid
6232,56232,2025-04-26,Credit Card,Pending
3246,53246,29-05-2026,UPI,Paid
5520,55520,23/11/2024,UPI,Paid
1431,51431,06/10/2025,UPI,Paid
7622,57622,17/05/2025,Credit Card,Paid
1921,51921,2024-03-14,Credit Card,Paid
1879,51879,16-09-2024,NET BANKING,Paid
6608,56608,17-09-2025,UPI,Paid
7880,57880,06-12-2025,Credit Card,Paid
3552,53552,28/12/2025,Debit Card,Refunded
453,50453,20/10/2025,Credit Card,Failed
6409,56409,10/07/2024,Credit Card,Refunded
794,50794,14/01/2024,Upi,Paid
1882,51882,27-08-2024,UPI,Failed
276,50276,29/10/2025,COD,Paid
5230,55230,26-06-2025,UPI,Paid
1768,51768,2025-02-17,Net Banking,Paid
1141,51141,13-03-2026,Credit Card,Paid
603,50603,18/03/2026,UPI,Paid
1256,51256,2024-05-19,UPI,Paid
3102,53102,2025-05-15,Debit Card,Refunded
7992,57992,30-05-2026,credit card,Failed
7243,57243,13/04/2026,Debit Card,Pending
5336,55336,30/04/2024,UPI,Paid
7988,57988,2024-10-26,Debit Card,Paid
3424,53424,01/12/2024,Upi,Paid
4055,54055,2024-12-19,upi,Paid
608,50608,09/03/2025,UPI,Paid
1674,51674,2025-03-28,Credit Card,paid
6137,56137,,Credit Card,Paid
7586,57586,03/04/2024,UPI,Refunded
7569,57569,25-11-2025,UPI,Paid
4807,54807,2026-07-20,DEBIT CARD,Paid
4269,54269,2025-03-19,Credit Card,Paid
7950,57950,2026-03-17,UPI,Refunded
4375,54375,18-01-2026,cod,Paid
4952,54952,11/03/2024,Debit Card,Paid
6047,56047,,COD,PENDING
2040,52040,28-05-2025,UPI,Paid
558,50558,2026-05-09,COD,PAID
2451,52451,31/01/2025,Net Banking,Paid
1037,51037,2025-01-24,UPI,Paid
7077,57077,,UPI,Paid
2677,52677,18/07/2026,Credit Card,Paid
4791,54791,2024-06-27,UPI,Refunded
4763,54763,08/01/2025,UPI,Refunded
6435,56435,05-04-2026,UPI,Paid
4067,54067,2024-12-13,COD,Paid
5703,55703,03/04/2024,UPI,Paid
4836,54836,23/09/2024,Credit Card,Pending
617,50617,17-02-2024,Credit Card,Paid
7572,57572,2024-08-30,UPI,Paid
1489,51489,13/03/2024,Credit Card,refunded
116,50116,2024-06-13,Debit Card,Paid
7479,57479,2025-07-22,Credit Card,Pending
4646,54646,30-03-2025,net banking,Paid
4858,54858,2024-05-07,Upi,Paid
1806,51806,07/04/2026,upi,Paid
4755,54755,23/07/2024,Debit Card,Paid
4692,54692,2025-03-02,UPI,Paid
5474,55474,2024-11-07,UPI,PAID
5323,55323,01/12/2025,Debit Card,Paid
1311,51311,28-08-2025,COD,Paid
4336,54336,2026-08-18,UPI,Paid
5417,55417,2025-09-09,UPI,Paid
880,50880,16/02/2026,Debit Card,Refunded
1849,51849,27-08-2025,UPI,PAID
4899,54899,18/09/2025,Credit Card,Pending
3345,53345,29/08/2026,UPI,Paid
3337,53337,2024-06-25,Debit Card,Paid
134,50134,29/07/2025,UPI,Paid
2840,52840,10/03/2025,Net Banking,Paid
2292,52292,07/05/2024,credit card,Paid
4887,54887,2025-09-25,Credit Card,Paid
6046,56046,2025-04-23,UPI,PAID
2459,52459,22/02/2024,Credit Card,REFUNDED
7442,57442,2024-12-24,UPI,Failed
6711,56711,30/12/2025,Debit Card,Refunded
3032,53032,11/03/2026,Credit Card,Paid
7938,57938,23/05/2026,Debit Card,Paid
187,50187,12/11/2025,Debit Card,Refunded
4367,54367,2025-03-08,Debit Card,Paid
1242,51242,03-11-2024,,Failed
5171,55171,19/09/2025,Credit Card,Paid
4025,54025,05-03-2024,UPI,Pending
2470,52470,29/09/2024,Debit Card,paid
2789,52789,18/04/2024,UPI,Failed
1824,51824,17/03/2025,UPI,Failed
2946,52946,2025-03-17,UPI,Refunded
7139,57139,,upi,Refunded
6502,56502,2025-03-10,UPI,Refunded
2514,52514,2026-02-12,Credit Card,Paid
1268,51268,17/07/2024,Credit Card,Failed
6089,56089,05/05/2024,Debit Card,Paid
6157,56157,20-07-2026,UPI,Pending
1554,51554,27/05/2025,DEBIT CARD,Paid
7346,57346,16-08-2025,Net Banking,Refunded
2837,52837,30-01-2025,COD,Paid
940,50940,19-07-2024,UPI,Paid
2884,52884,2025-10-09,UPI,Pending
6968,56968,25-06-2024,UPI,Paid
1192,51192,26-03-2026,UPI,Paid
7224,57224,18/06/2025,UPI,Failed
5066,55066,30-03-2025,NET BANKING,Paid
4159,54159,04-12-2024,Upi,Paid
7423,57423,15/04/2025,Debit Card,Paid
1250,51250,2025-01-23,Credit Card,Pending
877,50877,21/06/2025,UPI,Paid
1125,51125,2024-09-09,UPI,
1584,51584,2025-09-07,UPI,Paid
1725,51725,26-01-2026,Credit Card,Paid
828,50828,2026-03-30,credit card,Pending
2883,52883,,UPI,Failed
7450,57450,2025-04-05,Credit Card,Pending
2433,52433,17-03-2025,Credit Card,Paid
3899,53899,16/06/2026,Debit Card,paid
4679,54679,2026-01-05,UPI,Paid
529,50529,22-05-2026,UPI,Paid
2463,52463,26-12-2024,UPI,Paid
6393,56393,2025-08-28,Debit Card,Paid
5315,55315,2025-01-26,Credit Card,Refunded
2382,52382,2024-12-16,Credit Card,Pending
6924,56924,2024-05-20,UPI,Paid
1223,51223,05-12-2025,UPI,Paid
3064,53064,05-04-2026,Net Banking,Paid
5381,55381,2026-06-19,UPI,Pending
2228,52228,25-10-2024,Credit Card,Paid
4324,54324,06/01/2025,UPI,Paid
4451,54451,15/03/2024,COD,Paid
174,50174,2026-06-30,UPI,Paid
3986,53986,2026-08-06,Credit Card,Paid
4246,54246,2026-03-21,upi,Refunded
6058,56058,2025-07-22,Debit Card,Failed
4455,54455,10-06-2025,COD,Paid
5208,55208,14/03/2026,Debit Card,Paid
1872,51872,07/09/2024,Net Banking,Pending
4069,54069,2024-01-10,UPI,Paid
227,50227,2024-11-17,,Paid
6501,56501,2024-10-02,Debit Card,Paid
4290,54290,2025-10-30,Credit Card,Paid
3238,53238,04-08-2024,Credit Card,Paid
7831,57831,10/07/2025,UPI,Paid
4920,54920,2026-01-16,UPI,Paid
4684,54684,2024-12-17,UPI,Refunded
5991,55991,2025-09-02,Debit Card,Paid
3323,53323,14/06/2025,,Paid
7374,57374,2024-10-21,Debit Card,
231,50231,29-06-2024,UPI,Refunded
4522,54522,07/04/2024,UPI,Paid
910,50910,2024-07-01,Credit Card,Paid
630,50630,13/02/2025,COD,Paid
693,50693,15/11/2025,UPI,Paid
5184,55184,2024-07-31,DEBIT CARD,Paid
4362,54362,11-01-2025,Credit Card,Paid
5785,55785,26/04/2024,UPI,Paid
6806,56806,2025-06-18,Credit Card,Paid
3228,53228,2025-04-27,Net Banking,paid
6555,56555,08-03-2025,Net Banking,Pending
4208,54208,2026-07-08,UPI,Paid
4002,54002,01-05-2025,upi,Paid
4502,54502,17-12-2025,Upi,pending
7155,57155,2026-02-25,UPI,Paid
1430,51430,2024-02-15,UPI,Paid
6170,56170,2024-05-11,UPI,Paid
1650,51650,21-10-2025,Credit Card,Paid
3417,53417,04-08-2026,Net Banking,Paid
2446,52446,2026-01-07,upi,Paid
259,50259,2026-06-18,UPI,Refunded
4892,54892,2025-01-30,COD,paid
7325,57325,13-02-2025,Credit Card,PAID
3638,53638,2026-06-22,Credit Card,Paid
3590,53590,2025-03-04,UPI,Paid
3987,53987,2024-03-10,Credit Card,Pending
7555,57555,2024-05-26,Net Banking,Paid
6165,56165,26/04/2026,Credit Card,Pending
5271,55271,26/05/2025,Debit Card,Paid
3571,53571,29-07-2024,COD,Paid
2733,52733,2026-06-06,COD,Pending
6295,56295,05/03/2026,UPI,Paid
963,50963,22/11/2025,Debit Card,Paid
188,50188,2025-12-30,UPI,Paid
4028,54028,2025-04-18,UPI,Pending
3862,53862,2025-05-09,UPI,Paid
4112,54112,10-01-2024,UPI,Paid
2395,52395,24-11-2024,UPI,Paid
3911,53911,03-07-2024,,Paid
6643,56643,15/08/2026,upi,paid
5792,55792,30-04-2026,COD,Failed
1100,51100,2024-05-13,upi,Paid
5766,55766,14-11-2025,Credit Card,Paid
6104,56104,26/08/2025,upi,Paid
2192,52192,11/02/2025,Net Banking,Paid
6778,56778,19-03-2024,debit card,Paid
7713,57713,22/03/2025,COD,Paid
7590,57590,23/08/2025,Net Banking,Paid
5319,55319,04/02/2025,UPI,Paid
4769,54769,2024-01-31,UPI,Paid
6646,56646,23-05-2024,COD,Paid
6544,56544,2025-11-04,UPI,PAID
4384,54384,,Credit Card,Paid
977,50977,22-07-2025,credit card,Paid
5810,55810,2025-05-07,UPI,Paid
5444,55444,06-12-2024,COD,REFUNDED
1713,51713,30/09/2025,Net Banking,Failed
7474,57474,27-05-2026,UPI,Refunded
7697,57697,2026-02-01,Debit Card,PAID
677,50677,13-04-2024,UPI,Refunded
2456,52456,05/01/2026,UPI,Failed
1358,51358,2025-04-18,UPI,Failed
706,50706,15-07-2025,Credit Card,Paid
6987,56987,21-10-2025,UPI,Paid
5615,55615,29-12-2024,UPI,Pending
5787,55787,11-12-2024,Net Banking,Paid
5636,55636,2026-07-02,Debit Card,Pending
2565,52565,24-02-2024,Credit Card,Paid
7657,57657,26-05-2025,UPI,Paid
3687,53687,20-02-2026,Credit Card,Paid
7869,57869,02-11-2025,Credit Card,PAID
7291,57291,14-07-2025,UPI,Paid
3663,53663,20/05/2026,Credit Card,Paid
1221,51221,17-02-2025,Debit Card,PAID
4871,54871,2025-01-11,COD,Paid
5554,55554,13-05-2025,Credit Card,Paid
664,50664,2024-08-02,net banking,Pending
2629,52629,19/04/2024,UPI,
1087,51087,02-08-2025,COD,Paid
3124,53124,2025-12-19,Credit Card,Paid
2466,52466,2024-08-26,COD,Paid
2783,52783,21-05-2025,UPI,Paid
1557,51557,2026-01-07,COD,paid
3138,53138,2025-11-09,UPI,Refunded
6048,56048,03-08-2025,COD,Refunded
3890,53890,2026-01-19,UPI,Paid
7978,57978,02-08-2024,UPI,Paid
804,50804,2025-11-06,COD,Paid
4005,54005,19-04-2025,UPI,Paid
3963,53963,11-06-2025,UPI,Paid
7700,57700,30/03/2025,UPI,Paid
6127,56127,22-07-2025,cod,Paid
4226,54226,2026-03-24,Debit Card,Pending
478,50478,06/05/2024,UPI,Paid
4128,54128,20/07/2024,upi,PAID
5910,55910,12/12/2024,Debit Card,failed
163,50163,2024-04-21,COD,Failed
1731,51731,01/12/2024,Net Banking,Paid
7761,57761,03-12-2025,UPI,Paid
7117,57117,2024-09-23,Credit Card,Refunded
1779,51779,2025-08-02,,failed
6215,56215,13-03-2024,UPI,Paid
3579,53579,24/06/2026,Debit Card,Failed
2007,52007,2025-09-25,upi,Paid
2135,52135,20/05/2026,COD,Paid
6705,56705,30-05-2026,UPI,Paid
2074,52074,2026-07-29,UPI,Paid
6457,56457,2024-11-08,Credit Card,Paid
731,50731,2026-01-22,UPI,refunded
5827,55827,04/08/2026,COD,Paid
719,50719,25-04-2025,UPI,Failed
4119,54119,2025-06-23,upi,PENDING
4006,54006,10-07-2024,UPI,paid
3390,53390,2024-01-04,Credit Card,Paid
5873,55873,10/05/2025,Debit Card,Paid
5886,55886,21/10/2025,Debit Card,Paid
2486,52486,2025-05-13,UPI,Paid
4268,54268,2026-06-20,DEBIT CARD,Paid
3454,53454,2025-04-15,Net Banking,Pending
4943,54943,2025-10-09,Credit Card,Paid
7048,57048,11/09/2024,UPI,paid
3480,53480,,UPI,Paid
4584,54584,2026-02-24,Debit Card,Refunded
2424,52424,30-12-2025,Credit Card,PAID
5371,55371,15-03-2025,,Paid
5913,55913,21-04-2024,Credit Card,Pending
4294,54294,2025-07-16,UPI,Refunded
6645,56645,23/01/2025,UPI,Paid
7335,57335,2025-08-18,Debit Card,Paid
6490,56490,07/08/2024,Credit Card,Paid
6793,56793,,UPI,Paid
7085,57085,04/11/2024,Debit Card,Paid
7650,57650,12-05-2025,UPI,Paid
709,50709,2026-02-15,Net Banking,Paid
6465,56465,17-07-2025,UPI,Paid
7280,57280,09-07-2024,Upi,Paid
5190,55190,2024-01-15,Credit Card,Pending
1760,51760,10/05/2024,debit card,paid
3532,53532,2026-05-19,Upi,
5416,55416,2025-11-30,Credit Card,Paid
7773,57773,2024-11-01,Debit Card,Paid
6209,56209,03/11/2024,Debit Card,Paid
5072,55072,08/07/2026,Credit Card,Paid
718,50718,24-08-2026,UPI,Pending
1335,51335,2025-08-23,UPI,Refunded
5157,55157,03-04-2025,UPI,Paid
4977,54977,13/10/2024,Credit Card,Paid
3765,53765,2024-03-20,Upi,Paid
6235,56235,11/05/2025,UPI,Paid
2690,52690,2026-03-30,Debit Card,Failed
7565,57565,2025-12-20,UPI,Paid
2924,52924,04-07-2024,COD,Paid
5277,55277,18/03/2026,credit card,Refunded
966,50966,2026-05-16,UPI,Paid
7949,57949,17-07-2025,UPI,Paid
1378,51378,2025-02-06,UPI,Pending
2680,52680,04-09-2025,Credit Card,Failed
1685,51685,2024-11-13,UPI,Paid
1070,51070,2026-08-22,Credit Card,Paid
3855,53855,2025-03-19,COD,Paid
72,50072,16/06/2024,COD,Pending
3669,53669,2024-12-14,Credit Card,Paid
97,50097,15-03-2024,COD,Paid
3363,53363,28/09/2024,COD,Paid
6839,56839,2026-04-09,UPI,Paid
4838,54838,07-05-2026,Credit Card,Refunded
3169,53169,2024-01-03,Debit Card,Paid
3026,53026,21-11-2025,COD,Paid
4180,54180,2025-09-02,Credit Card,Paid
5564,55564,2024-12-28,Credit Card,PAID
7124,57124,15/01/2026,Upi,Paid
6108,56108,10-04-2025,COD,Paid
3049,53049,13-05-2024,UPI,Paid
5153,55153,27/07/2024,Cod,Refunded
5332,55332,11-05-2025,Credit Card,Paid
1749,51749,08/09/2025,CREDIT CARD,Paid
6902,56902,2025-05-30,Credit Card,Paid
4669,54669,2026-01-02,Debit Card,Paid
5567,55567,06/07/2024,UPI,Paid
7188,57188,2026-01-24,UPI,Paid
4040,54040,2024-08-06,UPI,Failed
7844,57844,15/04/2026,UPI,paid
960,50960,2025-11-29,UPI,Paid
3533,53533,2025-11-06,NET BANKING,Paid
7603,57603,2026-07-20,UPI,Paid
7393,57393,02/07/2026,UPI,Refunded
7616,57616,21/01/2026,Debit Card,paid
7402,57402,30-06-2025,UPI,Failed
2824,52824,19/11/2025,Credit Card,Paid
752,50752,25/05/2025,UPI,Paid
2317,52317,29-05-2025,UPI,Paid
5998,55998,28/05/2026,Credit Card,Pending
5625,55625,2026-07-24,UPI,Paid
2702,52702,2026-06-20,Debit Card,Paid
2915,52915,18-10-2024,UPI,refunded
4608,54608,23/09/2025,Credit Card,Pending
1662,51662,2024-12-26,Credit Card,Paid
1615,51615,24-01-2026,Debit Card,Pending
6140,56140,25-05-2024,Debit Card,Paid
6329,56329,15-06-2026,UPI,Paid
1332,51332,22-05-2024,Debit Card,PAID
6761,56761,2024-11-15,Credit Card,Paid
7538,57538,2025-06-04,UPI,Paid
3807,53807,03-02-2025,UPI,Paid
6871,56871,07-07-2024,Credit Card,Refunded
4743,54743,06/01/2025,Credit Card,Paid
5150,55150,14-07-2025,Credit Card,Paid
7396,57396,21-10-2025,Debit Card,PAID
2756,52756,2025-10-31,UPI,Paid
5934,55934,29-02-2024,UPI,Pending
3100,53100,2024-08-29,UPI,Pending
302,50302,16-08-2024,Credit Card,Paid
6596,56596,2025-12-15,UPI,Paid
7529,57529,2024-10-29,Debit Card,Paid
1161,51161,22/03/2024,Debit Card,Paid
7671,57671,2026-04-29,Credit Card,Refunded
5387,55387,2026-01-22,UPI,Paid
6823,56823,2025-11-02,Net Banking,Paid
2036,52036,07-08-2024,Debit Card,Paid
230,50230,2025-07-28,Credit Card,Paid
7268,57268,2026-08-21,Debit Card,Pending
2080,52080,2025-05-13,Credit Card,Paid
5372,55372,2025-09-29,COD,Paid
1734,51734,12/06/2026,CREDIT CARD,Refunded
2198,52198,09/06/2026,Credit Card,Paid
5299,55299,11-10-2025,UPI,Paid
1291,51291,2025-06-09,Debit Card,Paid
2077,52077,21/10/2025,UPI,Paid
5633,55633,2026-02-24,,Refunded
7181,57181,02/09/2025,COD,Pending
4155,54155,2025-10-08,upi,Paid
5163,55163,20/07/2026,COD,Paid
208,50208,2024-06-15,COD,Paid
1907,51907,2024-09-23,debit card,Refunded
5132,55132,05-07-2026,COD,
1232,51232,16/10/2025,CREDIT CARD,Paid
4145,54145,09-08-2025,Debit Card,Paid
342,50342,13-09-2024,COD,Paid
4175,54175,02/07/2024,UPI,Refunded
2754,52754,2024-03-08,UPI,Paid
3463,53463,,UPI,Paid
2587,52587,22/05/2025,UPI,Failed
420,50420,13/08/2024,COD,Paid
1179,51179,2026-03-29,COD,PAID
5250,55250,09/08/2024,COD,Paid
436,50436,29-08-2024,UPI,Paid
341,50341,2024-03-19,UPI,Pending
7639,57639,2025-03-15,UPI,Paid
2509,52509,2025-07-07,Credit Card,Paid
7932,57932,2025-05-08,UPI,Paid
5368,55368,10-07-2025,CREDIT CARD,Paid
7395,57395,28-06-2024,Debit Card,Failed
4633,54633,2026-03-19,UPI,Paid
7017,57017,2024-06-14,Credit Card,Pending
5949,55949,05/05/2025,COD,Paid
5830,55830,13/03/2024,Debit Card,Pending
1092,51092,02/03/2024,UPI,Paid
5456,55456,17-12-2025,Debit Card,Paid
44,50044,2025-12-29,UPI,Pending
3397,53397,07-07-2025,UPI,Paid
4572,54572,01/11/2024,UPI,Paid
1292,51292,2026-07-23,Net Banking,Paid
7273,57273,21-03-2025,Credit Card,Paid
5452,55452,2024-03-09,UPI,Paid
2286,52286,05-07-2025,UPI,Paid
1499,51499,16-11-2024,UPI,Failed
4190,54190,2025-05-27,UPI,paid
4303,54303,28/03/2024,UPI,Refunded
2137,52137,2025-04-04,Debit Card,Paid
4594,54594,2024-01-30,COD,Pending
442,50442,23/04/2024,UPI,Paid
7338,57338,2024-06-13,COD,Refunded
1540,51540,2024-06-20,COD,Pending
1842,51842,2025-03-26,Credit Card,Paid
4157,54157,14-02-2026,COD,Paid
1559,51559,30/03/2024,upi,Paid
1304,51304,14-07-2025,UPI,Paid
389,50389,2024-01-07,Credit Card,Paid
3401,53401,2024-01-01,UPI,Paid
2104,52104,13/06/2024,COD,Paid
387,50387,24/10/2025,Credit Card,Refunded
7753,57753,25-03-2025,UPI,Paid
2894,52894,2024-11-24,Debit Card,Refunded
1807,51807,2024-05-05,UPI,Failed
4485,54485,05/07/2026,COD,Paid
4500,54500,2026-01-01,CREDIT CARD,Paid
5854,55854,2024-05-05,UPI,Refunded
6607,56607,2025-07-06,Debit Card,Paid
6826,56826,27-08-2026,Credit Card,Paid
6675,56675,23-03-2026,UPI,PAID
